-0.796615		W1
-0.178914		W1
0.0121095		W1
0.105216		W1
0.516538		W1
0.0673322		W1
-0.902136		W1
-0.997292		W1
-0.59787		W1
-0.124876		W1
0.354608		W1
0.916255		W1
-0.430005		W1
0.842726		W1
0.417757		W1
0.428734		W1
0.867728		W1
-0.0388585		W1
0.561912		W1
0.559569		W1
-0.811532		W1
0.85771		W1
0.956082		W1
0.557555		W1
-0.88776		W1
-0.520005		W1
-0.849509		W1
-0.780857		W1
0.0416305		W1
-0.642057		W1
0.820861		W1
0.245015		W1
0.179029		W1
-0.167041		W1
-0.649769		W1
-0.304421		W1
0.900303		W1
-0.551905		W1
-0.301778		W1
-0.697463		W1
0.323019		W1
-0.947141		W1
-0.781185		W1
0.893072		W1
0.895481		W1
0.636762		W1
0.321859		W1
0.7632		W1
-0.40221		W1
-0.11625		W1
0.322858		W1
-0.213728		W1
-0.258502		W1
0.278871		W1
-0.6564		W1
-0.146261		W1
0.758865		W1
-0.505824		W1
0.0727966		W1
-0.199504		W1
-0.147881		W1
-0.106256		W1
-0.954489		W1
-0.968852		W1
0.726714		W1
-0.604257		W1
-0.273259		W1
0.627031		W1
-0.156161		W1
0.425014		W1
0.929526		W1
-0.833126		W1
0.477834		W1
-0.851725		W1
-0.940219		W1
0.373261		W1
0.784797		W1
0.381687		W1
0.136432		W1
-0.617484		W1
-0.734605		W1
-0.54074		W1
0.168881		W1
0.00684441		W1
0.738131		W1
0.512482		W1
0.860555		W1
0.497082		W1
-0.993171		W1
-0.066306		W1
-0.702437		W1
-0.141052		W1
0.827438		W1
-0.656911		W1
-0.109904		W1
0.554166		W1
-0.261168		W1
0.616808		W1
0.181169		W1
0.582641		W1
0.0419111		W1
0.110611		W1
0.749118		W1
-0.480642		W1
0.258578		W1
0.809167		W1
0.892645		W1
0.0436252		W1
0.191133		W1
0.0289252		W1
0.42639		W1
0.456825		W1
0.488688		W1
-0.404551		W1
-0.536266		W1
0.226642		W1
-0.891898		W1
-0.675284		W1
-0.276018		W1
-0.884898		W1
0.25841		W1
0.0215597		W1
-0.0259493		W1
0.0858477		W1
0.364728		W1
0.864147		W1
-0.359949		W1
-0.895621		W1
0.481056		W1
0.821696		W1
0.686143		W1
-0.477692		W1
-0.0685837		W1
0.435172		W1
0.0415812		W1
-0.809443		W1
0.244697		W1
-0.065515		W1
0.234414		W1
-0.563915		W1
0.964749		W1
-0.338259		W1
0.89357		W1
0.453088		W1
0.257144		W1
-0.643034		W1
-0.320009		W1
0.365461		W1
-0.318147		W1
0.404059		W1
0.480564		W1
0.940264		W1
-0.574393		W1
-0.545386		W1
0.0261638		W1
0.790268		W1
-0.68111		W1
0.666629		W1
0.894643		W1
0.800223		W1
0.487597		W1
0.580706		W1
-0.678855		W1
-0.589195		W1
0.0106677		W1
0.351529		W1
-0.401333		W1
-0.740835		W1
-0.700282		W1
0.844811		W1
-0.30271		W1
-0.735602		W1
-0.493269		W1
-0.409818		W1
0.71757		W1
0.763756		W1
-0.0525883		W1
-0.602394		W1
0.129261		W1
0.629351		W1
0.801751		W1
-0.390175		W1
0.569614		W1
-0.772621		W1
0.0644391		W1
-0.40438		W1
-0.982388		W1
0.383113		W1
-0.737684		W1
0.912013		W1
0.184855		W1
0.75002		W1
0.486298		W1
0.455481		W1
-0.864308		W1
-0.540043		W1
-0.17481		W1
-0.237658		W1
-0.233121		W1
0.169803		W1
-0.380019		W1
0.449326		W1
0.428706		W1
0.130126		W1
-0.944917		W1
0.151963		W1
-0.106217		W1
0.00258325		W1
0.549871		W1
-0.976956		W1
-0.368066		W1
0.351622		W1
-0.367021		W1
-0.798372		W1
0.578989		W1
0.697405		W1
-0.202742		W1
0.596343		W1
0.0826415		W1
0.0613128		W1
0.522461		W1
-0.696781		W1
-0.157386		W1
-0.0462424		W1
0.744964		W1
-0.0631092		W1
0.457154		W1
-0.400398		W1
0.768757		W1
-0.710761		W1
0.793321		W1
-0.642387		W1
0.730555		W1
0.24377		W1
0.508413		W1
0.793498		W1
-0.604092		W1
-0.59776		W1
-0.203833		W1
0.945865		W1
-0.574545		W1
0.428108		W1
0.297487		W1
0.0584099		W1
0.629668		W1
-0.123873		W1
-0.244588		W1
-0.575946		W1
-0.536614		W1
0.864613		W1
0.543295		W1
1.04926		W1
-0.908719		W1
-0.80924		W1
-0.0888359		W1
0.832543		W1
0.236042		W1
-0.569801		W1
-0.503459		W1
0.0517915		W1
-0.238502		W1
-0.697703		W1
0.395788		W1
-0.501205		W1
0.560773		W1
-0.0875005		W1
-0.707687		W1
0.957054		W1
0.314879		W1
0.0886184		W1
0.902897		W1
0.740401		W1
-0.483285		W1
0.200382		W1
-0.201189		W1
-0.854033		W1
-0.923924		W1
0.5436		W1
-0.450745		W1
-0.429514		W1
0.441731		W1
-0.853547		W1
-0.468149		W1
0.397185		W1
-0.72432		W1
0.494135		W1
0.395499		W1
0.61172		W1
0.973357		W1
0.878938		W1
-0.337671		W1
-0.24671		W1
-0.812739		W1
-0.945942		W1
0.257341		W1
0.745827		W1
-0.0334466		W1
0.549804		W1
0.703		W1
-0.718397		W1
-0.36159		W1
0.605899		W1
-0.978063		W1
0.155142		W1
-0.193719		W1
-0.17963		W1
0.3012		W1
-0.120292		W1
-0.632302		W1
0.884065		W1
0.484003		W1
0.836659		W1
0.919702		W1
0.906947		W1
0.304481		W1
-0.772711		W1
0.407885		W1
-0.391387		W1
0.899662		W1
0.470204		W1
-0.512292		W1
-0.442124		W1
-0.758379		W1
-0.329406		W1
-0.383771		W1
0.489593		W1
-0.584899		W1
0.582976		W1
0.0394825		W1
-0.881643		W1
0.864665		W1
0.677893		W1
0.724256		W1
0.886603		W1
-0.166967		W1
-0.469602		W1
-0.292782		W1
-0.85703		W1
0.430161		W1
0.107202		W1
-0.929659		W1
-0.101661		W1
-0.19706		W1
0.847253		W1
-0.193748		W1
-0.975054		W1
-0.907045		W1
-0.746975		W1
-0.30356		W1
-0.865306		W1
0.764605		W1
0.198816		W1
-0.285237		W1
0.996412		W1
0.876242		W1
0.321698		W1
0.482508		W1
-0.708289		W1
-0.095137		W1
-0.477924		W1
-0.589865		W1
-0.230462		W1
-0.800019		W1
-0.865676		W1
-0.343955		W1
0.0326738		W1
-0.334846		W1
0.368336		W1
0.176831		W1
-0.911068		W1
-0.460576		W1
0.233189		W1
-0.108699		W1
0.261958		W1
0.148372		W1
0.763482		W1
0.31853		W1
0.273602		W1
-1.00525		W1
-0.862493		W1
0.495119		W1
0.772957		W1
0.339728		W1
-0.796218		W1
0.776289		W1
0.206132		W1
0.522038		W1
0.259126		W1
0.49786		W1
-0.572928		W1
0.781299		W1
0.907938		W1
0.1966		W1
0.981303		W1
-0.957928		W1
0.852571		W1
0.0140654		W1
-0.289216		W1
0.22218		W1
-0.834255		W1
-0.128634		W1
0.686714		W1
0.312176		W1
0.692172		W1
-0.0299979		W1
-0.510205		W1
0.392214		W1
-0.741394		W1
0.800003		W1
0.491044		W1
-0.540251		W1
0.315867		W1
0.263479		W1
0.811853		W1
0.525897		W1
0.0308579		W1
0.0157816		W1
0.0484761		W1
-0.709885		W1
-0.486329		W1
0.475548		W1
-0.928583		W1
-0.578401		W1
-0.327852		W1
-0.947552		W1
-0.53614		W1
-0.474874		W1
0.0716087		W1
0.171762		W1
0.718025		W1
0.323613		W1
0.925708		W1
0.388266		W1
-0.389017		W1
0.654243		W1
-0.671269		W1
0.026898		W1
-0.00705469		W1
-0.320474		W1
-0.0694882		W1
-0.454541		W1
0.177862		W1
-0.747773		W1
0.840502		W1
0.00604753		W1
0.769969		W1
-0.129254		W1
-0.977854		W1
-0.181463		W1
0.160822		W1
-0.464182		W1
-0.705852		W1
0.232293		W1
-0.0425828		W1
-0.0336177		W1
0.284706		W1
0.420985		W1
0.494995		W1
-0.647046		W1
-0.419507		W1
0.296238		W1
0.524698		W1
-0.457375		W1
-0.320876		W1
-0.802085		W1
-0.805497		W1
-0.0604202		W1
0.178832		W1
0.298772		W1
0.694615		W1
-0.845823		W1
0.88747		W1
-0.0878339		W1
-0.543132		W1
0.756889		W1
0.914804		W1
-0.772559		W1
-0.372174		W1
0.936984		W1
0.0460055		W1
0.788745		W1
-0.527315		W1
0.339975		W1
0.0210315		W1
0.430112		W1
-0.693893		W1
-0.693609		W1
-0.143236		W1
0.803299		W1
-0.351415		W1
0.48242		W1
-0.065437		W1
-0.737604		W1
1.06876		W1
0.672776		W1
-0.543604		W1
-0.863053		W1
-0.423666		W1
0.723733		W1
0.444909		W1
-0.696169		W1
0.926524		W1
0.454086		W1
0.279852		W1
-0.56587		W1
0.215048		W1
0.194942		W1
-0.338222		W1
0.842936		W1
0.131967		W1
0.707783		W1
0.631674		W1
0.604765		W1
0.0479286		W1
-0.347294		W1
0.0349515		W1
0.354108		W1
-0.0352779		W1
0.894552		W1
0.150227		W1
0.592993		W1
0.238419		W1
-0.83639		W1
0.87601		W1
0.308552		W1
0.865554		W1
-0.681884		W1
0.559139		W1
-0.505624		W1
-0.981641		W1
-0.0089925		W1
-0.190067		W1
-0.932682		W1
-0.469899		W1
-0.842768		W1
-0.482313		W1
0.745637		W1
0.352612		W1
0.179592		W1
0.58862		W1
-0.515421		W1
-0.112625		W1
0.220224		W1
-0.910653		W1
0.935162		W1
0.87306		W1
0.123183		W1
0.297065		W1
-0.167272		W1
0.0177269		W1
-0.632254		W1
-0.614968		W1
-0.615828		W1
-0.311095		W1
-0.582224		W1
0.749716		W1
-0.451997		W1
-0.236988		W1
0.170499		W1
-0.1221		W1
-0.30451		W1
-0.794904		W1
0.82279		W1
-0.143177		W1
-0.201396		W1
-0.991005		W1
0.375437		W1
-0.455305		W1
0.36185		W1
-0.444944		W1
-0.866781		W1
0.84643		W1
0.442431		W1
0.353615		W1
0.93569		W1
0.377491		W1
0.227183		W1
0.0670389		W1
-0.336567		W1
-0.945669		W1
-1.05531		W1
0.0174379		W1
-0.419867		W1
-0.41555		W1
0.873333		W1
-0.0574455		W1
-0.805521		W1
-0.764785		W1
0.446183		W1
0.185578		W1
0.105776		W1
-0.780101		W1
0.504143		W1
0.0214494		W1
0.129965		W1
-0.661481		W1
0.033747		W1
-0.494091		W1
-0.116644		W1
-0.604388		W1
0.0611148		W1
0.0166609		W1
-0.757958		W1
-0.496615		W1
-0.629902		W1
-0.822315		W1
0.880156		W1
0.596219		W1
0.23265		W1
-0.487302		W1
0.533639		W1
0.217486		W1
0.704894		W1
-0.749335		W1
0.783048		W1
0.451334		W1
0.00772929		W1
0.771449		W1
0.538967		W1
-0.570368		W1
0.02357		W1
-0.273402		W1
-0.266492		W1
-0.398329		W1
0.78258		W1
0.894891		W1
-0.0538693		W1
-0.183148		W1
-0.598919		W1
0.82955		W1
0.212487		W1
0.462051		W1
-0.153789		W1
0.454526		W1
0.965368		W1
0.216391		W1
0.632575		W1
0.846332		W1
-0.183223		W1
-0.14532		W1
-0.639113		W1
-0.531106		W1
-0.819693		W1
-0.919185		W1
-0.33018		W1
0.919552		W1
0.440191		W1
0.618273		W1
0.673465		W1
0.00567326		W1
-0.903132		W1
-0.259868		W1
0.736012		W1
-0.127775		W1
0.371291		W1
0.565243		W1
-0.224098		W1
-0.682256		W1
-0.617731		W1
0.17704		W1
-0.85269		W1
0.594756		W1
-0.360912		W1
-0.00647944		W1
0.0492843		W1
-0.395484		W1
-0.790331		W1
-0.318505		W1
-0.547069		W1
0.0120741		W1
0.510081		W1
-0.174032		W1
0.474971		W1
0.726863		W1
-0.099421		W1
-0.876298		W1
0.631276		W1
-0.665054		W1
0.744891		W1
0.324377		W1
0.356859		W1
0.846464		W1
-0.942349		W1
0.13023		W1
-0.256344		W1
0.462614		W1
-0.293749		W1
0.519839		W1
0.78051		W1
0.0885496		W1
-0.303104		W1
0.92782		W1
-0.316695		W1
0.336051		W1
-0.0785802		W1
0.732386		W1
0.940257		W1
0.131499		W1
-0.583455		W1
-0.617299		W1
-0.869688		W1
0.964105		W1
0.228434		W1
0.636406		W1
0.697051		W1
-0.864914		W1
0.769791		W1
0.327286		W1
-0.531056		W1
0.516364		W1
-0.346594		W1
0.827286		W1
0.369407		W1
-0.262893		W1
-0.0316705		W1
-0.876398		W1
-0.790966		W1
0.674851		W1
0.643648		W1
0.989559		W1
-0.236529		W1
-0.659456		W1
0.917379		W1
0.446776		W1
0.676537		W1
-0.161256		W1
0.179534		W1
0.617859		W1
0.970897		W1
0.5913		W1
-0.995324		W1
-0.87602		W1
0.562609		W1
0.247768		W1
0.771446		W1
0.256877		W1
0.380076		W1
0.541266		W1
-0.415339		W1
0.849052		W1
0.0575867		W1
0.239737		W1
0.676425		W1
-0.562531		W1
0.986192		W1
-0.354296		W1
-0.438205		W1
-0.804702		W1
-0.679348		W1
-0.794505		W1
-0.815156		W1
0.0841231		W1
-0.453961		W1
-0.897765		W1
-0.469101		W1
-0.777435		W1
-0.0590663		W1
0.710355		W1
0.839558		W1
-0.089169		W1
0.303688		W1
0.848003		W1
0.03585		W1
-0.136478		W1
0.0938235		W1
-0.192338		W1
-0.880132		W1
-0.525874		W1
-0.65128		W1
-0.294884		W1
-0.67634		W1
0.406914		W1
0.94507		W1
-0.999259		W1
0.845013		W1
0.93141		W1
-0.353504		W1
-0.593119		W1
-0.873264		W1
-0.0328358		W1
-0.387608		W1
-0.688407		W1
-0.948713		W1
0.158432		W1
-0.586172		W1
-0.417905		W1
0.380817		W1
0.354845		W1
-0.707546		W1
0.220356		W1
-0.734463		W1
0.59609		W1
0.0686273		W1
0.300901		W1
-0.540389		W1
-0.837408		W1
-0.890899		W1
-0.419695		W1
-0.362713		W1
-0.542298		W1
0.285453		W1
-0.0390304		W1
0.864743		W1
0.230673		W1
-0.0382094		W1
0.709981		W1
0.162139		W1
0.60833		W1
-0.883122		W1
0.288875		W1
-0.424506		W1
-0.270729		W1
0.600468		W1
-0.373224		W1
0.887709		W1
-0.985705		W1
0.208968		W1
0.268793		W1
0.368934		W1
0.501289		W1
-0.510767		W1
0.634599		W1
0.0975391		W1
0.557902		W1
-0.0634583		W1
0.557622		W1
0.721129		W1
0.04562		W1
-0.86214		W1
-0.641579		W1
0.503548		W1
0.423369		W1
0.319499		W1
0.36848		W1
-0.345945		W1
-0.718676		W1
0.0784688		W1
0.816207		W1
0.889661		W1
0.195347		W1
0.105082		W1
-0.534845		W1
0.924618		W1
-0.29445		W1
0.0919359		W1
0.81232		W1
-0.280155		W1
-0.699089		W1
0.0810211		W1
-0.911077		W1
0.802325		W1
0.570315		W1
0.723681		W1
-0.0999594		W1
0.128463		W1
-0.339681		W1
-0.542364		W1
-0.150408		W1
0.705877		W1
-0.404505		W1
0.208067		W1
0.209493		W1
-0.981136		W1
-0.472427		W1
-0.42202		W1
-0.327067		W1
-0.191089		W1
0.656449		W1
-0.510859		W1
-0.301429		W1
-0.148204		W1
0.594223		W1
0.163726		W1
-0.223586		W1
-0.700227		W1
-0.744338		W1
-0.411266		W1
0.0196181		W1
-0.443441		W1
0.669666		W1
0.108541		W1
-0.641203		W1
0.239993		W1
-0.167657		W1
0.258942		W1
-0.631452		W1
0.492663		W1
0.716573		W1
0.21814		W1
0.1986		W1
-0.687928		W1
-0.573794		W1
-0.591907		W1
-0.669075		W1
-0.0462143		W1
-0.0139274		W1
0.0038652		W1
0.762696		W1
-0.357479		W1
0.493006		W1
-0.538732		W1
0.49433		W1
0.0872289		W1
0.624993		W1
-0.729283		W1
0.387002		W1
0.880655		W1
-0.140586		W1
-0.593365		W1
-0.56297		W1
-0.470684		W1
0.51516		W1
-0.203783		W1
0.769277		W1
-0.652496		W1
-0.944844		W1
-0.862334		W1
0.840166		W1
0.77162		W1
0.356011		W1
0.0387661		W1
-0.91633		W1
0.782076		W1
0.446961		W1
-0.585381		W1
-0.264016		W1
-0.567069		W1
0.418484		W1
-0.501319		W1
0.0754528		W1
-0.0885096		W1
-0.0400518		W1
-0.43023		W1
0.998705		W1
-0.415045		W1
-0.159486		W1
0.385721		W1
-0.534403		W1
0.700044		W1
0.792418		W1
-0.0971297		W1
-0.770508		W1
0.307476		W1
0.69898		W1
0.998452		W1
0.654907		W1
0.754011		W1
-0.863606		W1
0.495244		W1
0.525723		W1
0.492338		W1
-0.466063		W1
0.609282		W1
0.274537		W1
0.980846		W1
-0.976099		W1
-0.989479		W1
-0.586273		W1
0.442436		W1
-0.490798		W1
0.48918		W1
-0.646124		W1
0.46915		W1
-0.94105		W1
-0.647405		W1
-0.945908		W1
-0.100557		W1
0.738309		W1
-0.480273		W1
-0.400495		W1
0.53085		W1
0.422546		W1
-0.171479		W1
-0.161829		W1
0.121355		W1
-0.172963		W1
-0.506864		W1
-0.124492		W1
-0.036617		W1
0.98847		W1
-0.598984		W1
-0.544169		W1
-0.47768		W1
-0.989581		W1
0.730367		W1
-0.496835		W1
-0.965662		W1
0.740839		W1
-0.0832072		W1
0.476574		W1
-0.749757		W1
-0.594027		W1
0.830451		W1
0.719191		W1
-0.535078		W1
-0.816962		W1
0.773282		W1
0.364391		W1
0.921363		W1
-0.706647		W1
0.963908		W1
0.452201		W1
0.715656		W1
-0.207598		W1
-0.709785		W1
-0.163039		W1
0.619586		W1
-0.216581		W1
0.712515		W1
-0.416916		W1
-0.228194		W1
-0.886636		W1
0.038558		W1
0.294044		W1
-0.876286		W1
-0.230816		W1
0.79711		W1
-0.842197		W1
-0.490127		W1
-0.286196		W1
0.634378		W1
-0.240086		W1
0.119789		W1
0.464828		W1
-0.52085		W1
0.584699		W1
0.647867		W1
-0.747553		W1
-0.051091		W1
0.569294		W1
-0.454381		W1
-0.0869094		W1
0.0212327		W1
-0.739191		W1
0.705259		W1
0.311327		W1
0.0973919		W1
0.324595		W1
-0.90541		W1
-0.189877		W1
0.907394		W1
-0.133487		W1
-0.0765305		W1
-0.05339		W1
-0.839505		W1
0.0471115		W1
0.715493		W1
0.957407		W1
0.204815		W1
-0.774683		W1
-0.328789		W1
-0.160807		W1
-0.0147829		W1
0.790988		W1
-0.695923		W1
0.464335		W1
0.37543		W1
0.950737		W1
0.717033		W1
